Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,10,1,1,1,1,14,5,1,0,0,1,0,1,18,0,6,6,13.166666666666666,0,0,11.1,0.6,2.02,Graduate
1,1,1,6,1,1,1,22,27,5,1,0,1,1,0,0,29,4,11,4,12.5,2,0,12.7,3.7,-1.7,Dropout
1,15,1,4,1,14,1,3,1,3,1,0,0,0,0,0,20,0,10,6,13.375,0,0,16.2,0.3,-0.92,Graduate
1,1,1,5,1,1,1,13,2,8,1,0,0,1,0,0,19,0,6,6,13.166666666666666,0,0,15.5,2.8,-4.06,Graduate
1,15,1,6,1,14,1,1,1,5,1,0,0,1,0,0,23,1,12,4,13.4,0,0,12.4,0.5,1.79,Enrolled
1,14,1,13,1,1,1,2,3,4,0,0,0,1,0,0,25,2,10,3,13.0,0,4,10.8,1.4,1.74,Enrolled
1,9,1,12,1,1,1,3,3,2,1,0,0,1,0,0,18,0,8,7,13.154285714285717,0,0,10.8,1.4,1.74,Graduate
1,1,3,5,1,1,1,1,28,5,1,0,0,1,0,1,19,0,6,6,12.833333333333334,0,0,9.4,-0.8,-3.12,Graduate
1,8,2,16,1,1,1,1,14,6,1,0,0,1,0,0,18,0,10,7,12.142857142857142,0,0,12.4,0.5,1.79,Graduate
1,1,2,12,1,1,1,1,14,5,1,0,0,1,0,1,19,0,9,5,13.34,0,0,12.4,0.5,1.79,Enrolled
1,4,1,3,0,15,1,22,14,10,0,0,0,1,0,0,36,6,15,4,13.0,0,0,8.9,1.4,3.51,Dropout
1,15,1,4,1,14,1,1,28,5,0,0,0,1,1,1,20,0,18,3,12.0,0,0,15.5,2.8,-4.06,Enrolled
1,8,2,2,1,1,14,1,1,3,1,0,0,1,1,0,20,0,0,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,1,1,10,1,1,1,23,28,10,1,0,0,1,1,0,18,0,9,5,11.0,0,0,11.1,0.6,2.02,Dropout
1,15,1,4,1,14,1,3,1,5,0,0,0,1,1,0,19,0,8,5,11.5,0,0,12.4,0.5,1.79,Enrolled
1,8,1,10,1,1,1,1,34,5,1,0,1,0,1,0,20,3,9,3,13.333333333333334,0,0,8.9,1.4,3.51,Dropout
1,1,2,12,1,1,1,13,14,5,1,0,0,1,1,0,18,0,9,7,14.594444444444443,0,0,15.5,2.8,-4.06,Graduate
1,15,1,8,1,14,1,3,1,4,1,0,1,1,1,0,20,2,9,4,11.0,0,0,12.4,0.5,1.79,Dropout
1,9,1,7,1,1,1,13,1,12,1,0,1,0,1,0,24,0,8,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,8,1,15,1,1,1,13,28,6,1,0,0,1,1,0,19,0,6,0,0.0,0,0,8.9,1.4,3.51,Dropout
1,8,1,7,1,1,1,13,14,8,1,0,0,1,1,0,18,0,9,1,12.0,0,3,7.6,2.6,0.32,Dropout
1,1,3,7,1,1,1,4,28,3,1,0,0,1,1,0,18,0,8,5,14.0,0,0,8.9,1.4,3.51,Graduate
1,1,1,11,1,1,1,1,14,5,0,0,0,1,1,0,18,0,8,6,13.571428571428571,0,0,8.9,1.4,3.51,Graduate
1,14,2,14,1,1,1,3,14,2,1,0,0,1,1,0,22,0,12,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,14,1,1,1,13,28,10,0,0,0,1,1,0,19,0,8,6,14.25,0,0,11.1,0.6,2.02,Graduate
2,12,1,6,1,9,1,1,29,6,1,0,1,0,0,0,32,0,7,0,0.0,0,0,13.9,-0.3,0.79,Dropout
1,8,1,16,1,1,1,19,14,1,1,0,0,1,0,1,21,0,12,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,9,1,12,1,1,1,22,27,7,1,0,0,1,0,1,19,0,8,7,13.542857142857144,0,0,12.7,3.7,-1.7,Graduate
4,14,1,3,0,1,1,23,27,10,0,0,0,1,0,1,39,3,9,9,13.11111111111111,0,0,12.7,3.7,-1.7,Graduate
1,14,1,3,0,8,1,19,24,1,1,0,0,1,0,0,30,3,11,9,12.666666666666666,0,0,7.6,2.6,0.32,Graduate
1,1,1,9,1,1,1,1,14,6,1,0,0,1,0,0,18,0,10,4,10.75,1,0,9.4,-0.8,-3.12,Dropout
2,14,1,17,0,1,1,22,27,10,1,0,0,1,0,0,38,4,14,4,10.75,0,0,7.6,2.6,0.32,Dropout
1,1,3,5,1,1,1,19,27,6,1,0,0,1,0,0,20,0,6,6,13.666666666666666,0,0,9.4,-0.8,-3.12,Graduate
1,12,1,3,0,12,1,19,24,1,0,0,0,1,0,0,55,0,6,6,13.833333333333334,0,0,7.6,2.6,0.32,Graduate
4,11,1,5,1,2,1,19,24,1,0,0,0,1,0,0,53,15,18,17,13.176470588235292,0,0,7.6,2.6,0.32,Dropout
2,12,1,3,0,1,1,19,24,1,0,0,0,1,0,0,54,0,8,4,12.75,0,0,7.6,2.6,0.32,Dropout
1,14,1,12,1,1,1,22,27,10,1,0,0,1,0,1,18,0,8,5,12.86,0,0,7.6,2.6,0.32,Enrolled
1,12,1,3,0,1,1,22,27,10,0,0,1,0,0,0,44,2,12,4,12.0,2,2,8.9,1.4,3.51,Dropout
1,14,1,10,1,1,1,22,27,10,1,0,0,1,0,0,28,8,11,9,11.666666666666666,0,0,10.8,1.4,1.74,Graduate
1,4,1,3,0,17,1,13,14,10,0,0,0,1,0,0,37,12,14,14,16.5,0,0,8.9,1.4,3.51,Graduate
1,14,1,10,1,1,1,11,12,12,1,0,0,1,0,0,20,8,14,9,12.333333333333334,0,0,7.6,2.6,0.32,Graduate
1,1,3,12,1,1,1,13,3,4,1,0,0,1,0,0,18,0,8,7,12.59125,0,0,15.5,2.8,-4.06,Enrolled
1,1,1,10,1,1,1,13,14,10,1,0,0,1,1,0,19,0,9,4,11.5,0,0,8.9,1.4,3.51,Dropout
1,8,1,4,1,1,1,23,27,6,1,0,0,1,1,1,23,17,19,18,11.894736842105264,0,0,15.5,2.8,-4.06,Graduate
1,8,1,10,1,1,1,13,27,7,0,0,0,1,1,0,22,0,0,0,0.0,0,0,13.9,-0.3,0.79,Dropout
1,12,1,11,1,1,1,3,14,4,0,0,0,0,1,0,24,0,0,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,15,1,4,1,14,1,4,4,5,1,0,0,1,1,0,22,0,13,5,13.0,0,0,12.4,0.5,1.79,Enrolled
1,12,1,4,1,1,1,1,28,6,0,0,0,1,1,0,26,0,9,0,0.0,0,0,13.9,-0.3,0.79,Dropout
1,8,6,15,1,1,1,22,27,6,1,0,0,1,1,0,18,0,6,6,15.166666666666666,0,0,9.4,-0.8,-3.12,Graduate
1,15,1,8,1,14,1,23,14,10,0,0,0,1,1,0,24,2,8,4,11.75,0,0,11.1,0.6,2.02,Dropout
1,1,1,7,1,1,1,1,28,5,1,0,0,1,1,0,18,0,5,0,0.0,0,0,10.8,1.4,1.74,Enrolled
1,1,1,2,1,1,1,1,28,8,1,0,0,1,1,0,26,0,0,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,12,1,11,1,12,1,22,27,10,0,0,0,1,1,0,27,0,11,3,11.333333333333334,0,0,16.2,0.3,-0.92,Dropout
1,15,1,4,1,14,1,22,27,10,1,0,0,1,1,1,20,0,10,5,12.6,0,0,12.4,0.5,1.79,Graduate
1,1,1,7,1,1,1,10,1,5,1,0,0,1,1,0,19,0,10,0,0.0,0,3,7.6,2.6,0.32,Dropout
1,1,1,6,1,1,1,23,28,5,0,0,0,1,1,1,18,0,8,6,15.5,0,0,11.1,0.6,2.02,Dropout
1,1,3,12,1,1,1,1,1,5,1,0,0,1,1,0,18,0,8,7,12.365714285714288,0,0,10.8,1.4,1.74,Graduate
1,8,1,14,1,1,1,22,27,10,1,0,0,1,1,0,19,0,7,5,13.2,0,0,10.8,1.4,1.74,Enrolled
1,14,1,5,1,1,1,22,27,10,1,0,0,1,1,0,34,7,12,7,11.428571428571429,0,0,7.6,2.6,0.32,Enrolled
1,1,1,10,1,1,1,23,14,9,1,0,0,1,1,0,19,0,0,0,0.0,0,0,16.2,0.3,-0.92,Dropout
1,1,1,15,1,1,1,1,14,5,0,0,0,1,1,1,19,0,10,4,14.0,0,0,9.4,-0.8,-3.12,Graduate
2,12,1,4,1,1,1,2,2,2,0,0,0,1,1,0,30,3,12,3,12.0,0,0,15.5,2.8,-4.06,Dropout
1,14,1,15,1,1,1,1,3,10,0,0,0,0,1,0,22,0,4,0,0.0,4,0,10.8,1.4,1.74,Dropout
1,8,1,9,1,1,1,3,28,2,0,0,0,0,1,0,19,0,13,4,10.0,0,0,15.5,2.8,-4.06,Dropout
1,1,1,9,1,1,1,23,1,10,0,0,0,1,1,0,21,0,9,1,10.0,0,0,7.6,2.6,0.32,Dropout
1,1,2,2,1,1,1,22,27,10,1,0,0,0,1,0,22,0,0,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,1,1,11,1,1,1,22,27,10,0,0,0,1,1,1,19,0,7,6,11.166666666666666,0,0,10.8,1.4,1.74,Enrolled
1,1,1,10,1,1,1,13,28,8,0,0,0,1,1,0,20,0,12,4,11.75,0,0,15.5,2.8,-4.06,Enrolled
1,12,1,4,1,12,1,3,1,3,1,0,0,1,1,0,35,0,13,3,11.75,0,0,13.9,-0.3,0.79,Dropout
1,7,2,9,1,1,1,22,27,10,1,0,0,1,1,0,20,0,8,1,10.0,0,0,7.6,2.6,0.32,Dropout
1,1,1,8,1,1,1,6,9,5,0,0,0,1,1,0,21,0,8,3,14.0,0,0,7.6,2.6,0.32,Graduate
1,12,1,6,1,9,1,19,24,13,0,0,1,0,1,0,27,0,5,0,0.0,0,0,7.6,2.6,0.32,Dropout
1,14,1,15,1,1,1,22,28,10,1,0,0,0,1,0,26,0,12,3,12.0,0,0,9.4,-0.8,-3.12,Dropout
1,8,1,15,1,1,1,1,23,4,0,0,0,0,1,0,20,0,10,0,0.0,0,0,10.8,1.4,1.74,Dropout
1,12,1,4,1,1,1,22,27,7,0,0,1,0,1,0,28,4,19,8,11.88888888888889,0,1,15.5,2.8,-4.06,Dropout
1,1,3,15,1,1,1,13,28,10,1,0,0,1,1,0,19,0,6,6,13.833333333333334,0,0,11.1,0.6,2.02,Graduate
1,14,1,17,0,1,1,22,14,10,0,0,0,0,1,0,47,0,5,0,0.0,0,0,12.7,3.7,-1.7,Dropout
4,12,1,15,1,9,1,22,27,5,0,0,0,0,1,0,55,0,8,5,11.4,0,0,10.8,1.4,1.74,Dropout
1,14,1,4,1,1,1,22,27,6,1,0,0,1,1,0,39,0,8,0,0.0,0,0,16.2,0.3,-0.92,Dropout
2,1,1,4,1,1,1,22,27,10,1,0,1,1,1,0,35,14,17,14,10.642857142857142,1,0,15.5,2.8,-4.06,Dropout
1,12,1,10,1,1,1,22,20,1,0,0,0,0,1,0,32,0,10,2,11.0,0,0,7.6,2.6,0.32,Dropout
1,1,4,15,1,1,1,3,10,3,1,0,0,1,1,0,20,0,6,6,16.833333333333332,0,0,8.9,1.4,3.51,Graduate
1,12,1,11,1,1,1,22,27,10,0,0,0,1,1,0,36,0,8,6,13.571428571428571,0,0,12.7,3.7,-1.7,Graduate
1,12,1,17,0,12,1,23,14,10,0,0,1,1,1,1,34,0,11,5,14.714285714285714,0,5,16.2,0.3,-0.92,Graduate
1,1,1,14,1,1,1,23,14,1,1,0,0,1,1,0,21,0,8,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,14,1,17,0,1,1,22,14,4,0,0,0,1,1,1,42,0,14,1,10.0,0,0,13.9,-0.3,0.79,Dropout
1,12,1,4,1,12,1,22,14,10,0,0,0,1,1,0,25,0,15,1,11.0,0,0,12.4,0.5,1.79,Dropout
1,9,1,15,1,1,1,23,28,7,1,0,0,1,1,1,18,0,6,1,11.0,0,0,8.9,1.4,3.51,Dropout
1,1,1,15,1,1,1,13,28,10,0,0,0,1,1,1,18,0,6,5,12.0,0,0,12.7,3.7,-1.7,Graduate
1,1,2,10,1,1,1,23,14,10,1,0,0,1,1,0,19,0,10,6,11.125,0,0,7.6,2.6,0.32,Graduate
1,14,1,6,1,1,1,3,14,5,0,0,1,0,1,0,34,2,13,3,11.333333333333334,0,0,13.9,-0.3,0.79,Dropout
1,8,2,15,1,1,1,1,1,5,0,0,0,1,1,0,20,0,15,2,12.0,0,0,10.8,1.4,1.74,Dropout
1,1,1,12,1,1,1,22,27,8,0,0,0,1,1,0,20,0,8,0,0.0,1,0,13.9,-0.3,0.79,Dropout
1,8,1,12,1,1,1,13,14,5,0,0,0,1,1,0,21,0,8,7,14.54,0,0,10.8,1.4,1.74,Graduate
1,15,1,4,1,14,1,1,14,4,1,0,0,1,1,0,19,0,9,6,12.166666666666666,0,0,12.4,0.5,1.79,Graduate
1,12,1,6,1,1,1,1,1,5,0,0,1,0,1,0,31,0,13,4,13.5,1,1,9.4,-0.8,-3.12,Dropout
1,8,1,14,1,1,1,1,27,5,0,0,0,1,1,0,21,0,8,6,14.75,0,0,11.1,0.6,2.02,Graduate
1,1,1,9,1,1,1,23,28,10,0,0,0,1,1,1,20,0,8,5,12.375,0,0,13.9,-0.3,0.79,Graduate
1,14,2,12,1,6,1,1,14,5,0,0,0,1,1,0,22,0,7,6,12.733333333333334,0,0,7.6,2.6,0.32,Graduate
1,1,2,5,1,1,1,13,14,4,1,1,0,0,1,0,19,0,9,4,12.5,0,0,9.4,-0.8,-3.12,Dropout
1,12,1,8,1,1,1,1,1,12,1,0,1,0,1,0,41,0,5,0,0.0,1,5,12.7,3.7,-1.7,Dropout
1,14,1,12,1,12,1,19,24,1,1,0,0,1,1,0,27,0,7,0,0.0,6,6,7.6,2.6,0.32,Dropout
1,8,1,12,1,1,1,1,1,5,0,0,0,1,0,0,19,0,7,7,13.44285714285714,0,0,13.9,-0.3,0.79,Dropout
1,9,2,12,1,1,10,1,1,5,1,0,0,1,0,1,20,0,8,8,14.2,0,0,9.4,-0.8,-3.12,Graduate
1,14,4,12,1,6,1,23,27,6,1,0,0,1,0,1,19,0,7,6,13.55,0,0,7.6,2.6,0.32,Graduate
2,12,1,17,0,1,1,22,27,10,0,0,0,1,0,0,35,0,5,5,11.6,0,0,15.5,2.8,-4.06,Graduate
1,8,5,15,1,1,1,13,10,8,1,0,0,1,0,0,22,0,7,6,13.571428571428571,0,0,13.9,-0.3,0.79,Graduate
1,1,2,11,1,1,1,1,14,6,1,0,0,1,0,1,20,0,6,6,13.833333333333334,0,0,11.1,0.6,2.02,Graduate
1,1,1,14,1,1,1,22,28,10,1,0,1,0,0,0,18,0,7,4,11.25,0,0,10.8,1.4,1.74,Dropout
1,1,1,10,1,1,1,22,27,10,1,0,0,1,0,1,18,0,7,5,10.2,0,0,12.4,0.5,1.79,Graduate
1,4,1,12,1,3,1,1,27,10,0,0,0,1,0,0,30,0,8,7,15.675714285714283,0,0,10.8,1.4,1.74,Graduate
1,9,1,10,1,1,1,23,28,10,0,0,1,1,0,1,18,0,9,6,10.833333333333334,0,0,11.1,0.6,2.02,Graduate
1,1,1,11,1,1,1,13,14,8,1,0,0,1,0,1,20,0,6,6,14.5,0,0,12.4,0.5,1.79,Enrolled
1,1,1,10,1,1,1,13,28,10,0,1,0,1,0,1,19,0,12,4,10.4,0,0,12.4,0.5,1.79,Enrolled
1,8,1,6,1,1,1,23,28,6,0,0,0,1,0,0,19,0,7,5,13.0,1,0,7.6,2.6,0.32,Graduate
1,1,2,13,1,1,1,1,28,4,1,0,0,1,0,1,21,0,7,7,12.242857142857144,0,0,15.5,2.8,-4.06,Graduate
1,9,1,16,1,1,1,1,14,20,1,0,1,1,0,0,21,0,7,7,13.0,0,0,8.9,1.4,3.51,Enrolled
1,1,4,14,1,1,1,1,1,10,1,0,0,1,0,0,18,0,6,6,14.166666666666666,0,0,8.9,1.4,3.51,Enrolled
1,1,3,9,1,1,1,1,1,6,1,0,0,1,0,1,18,0,11,4,14.25,0,0,12.7,3.7,-1.7,Graduate
4,12,1,6,1,1,1,22,27,12,0,0,0,0,0,0,35,0,14,1,12.0,2,1,9.4,-0.8,-3.12,Dropout
1,1,6,12,1,1,14,1,1,10,1,0,0,1,0,0,21,0,11,4,13.25,0,0,11.1,0.6,2.02,Enrolled
1,1,1,12,1,1,1,23,27,10,1,0,0,1,1,1,18,0,7,6,13.183333333333332,0,0,7.6,2.6,0.32,Graduate
1,8,5,5,1,1,1,13,1,6,1,0,0,1,1,0,22,0,6,1,11.0,0,0,9.4,-0.8,-3.12,Enrolled
1,8,1,12,1,1,1,23,1,10,1,0,0,1,1,1,20,0,8,7,11.9725,0,0,15.5,2.8,-4.06,Graduate
2,12,1,11,1,1,1,22,27,5,1,0,0,1,0,0,34,0,7,5,12.4,0,0,9.4,-0.8,-3.12,Graduate
2,4,1,9,1,3,1,22,27,10,0,0,0,1,0,0,33,3,9,5,12.6,2,0,10.8,1.4,1.74,Enrolled
1,1,3,12,1,1,1,22,28,10,1,0,0,1,0,1,22,0,7,6,13.9,0,0,7.6,2.6,0.32,Graduate
1,8,3,11,1,1,1,22,27,10,1,0,0,1,0,1,20,0,11,4,11.5,0,0,7.6,2.6,0.32,Enrolled
2,12,1,9,1,1,1,22,27,7,0,0,0,1,0,0,35,0,6,4,14.2,0,0,10.8,1.4,1.74,Enrolled
2,12,1,9,1,1,1,23,27,5,1,0,0,0,0,0,39,0,12,3,10.666666666666666,2,0,9.4,-0.8,-3.12,Dropout
1,9,6,12,1,1,1,23,27,10,1,0,0,0,0,0,19,0,14,0,0.0,0,0,11.1,0.6,2.02,Dropout
4,12,1,11,1,1,1,22,27,10,0,0,0,1,0,1,36,0,10,6,11.0,0,0,10.8,1.4,1.74,Graduate
1,1,2,12,1,1,1,22,27,10,1,0,0,1,0,1,21,0,8,7,13.957142857142856,0,0,12.7,3.7,-1.7,Graduate
1,1,1,10,1,1,1,3,28,2,1,0,0,1,0,0,22,0,11,4,12.5,1,0,9.4,-0.8,-3.12,Enrolled
2,12,1,10,1,1,1,23,28,10,0,0,1,1,0,1,42,0,8,6,13.333333333333334,0,0,11.1,0.6,2.02,Graduate
1,12,1,7,1,1,1,22,27,12,1,0,0,1,0,0,34,0,5,0,0.0,0,0,10.8,1.4,1.74,Dropout
1,8,1,15,1,1,1,13,14,5,1,0,0,1,0,0,20,0,9,6,11.666666666666666,0,0,7.6,2.6,0.32,Enrolled
2,15,1,3,0,14,1,22,14,10,0,0,0,1,0,0,33,3,7,6,15.714285714285714,0,0,13.9,-0.3,0.79,Graduate
1,1,4,11,1,1,1,1,14,10,1,0,0,1,0,0,20,0,8,5,11.0,0,0,13.9,-0.3,0.79,Graduate
1,1,2,14,1,1,1,15,21,1,1,0,1,1,0,0,19,0,8,4,12.25,0,2,7.6,2.6,0.32,Graduate
2,14,1,17,0,3,1,22,14,10,0,0,1,1,0,0,34,4,25,5,12.2,0,0,16.2,0.3,-0.92,Dropout
1,1,1,9,1,1,1,22,27,10,1,0,0,1,0,0,18,0,6,5,13.0,0,0,7.6,2.6,0.32,Graduate
1,8,1,3,0,1,1,23,27,7,0,0,0,1,0,1,24,0,11,4,12.0,0,0,10.8,1.4,1.74,Graduate
1,1,1,16,1,1,1,13,10,10,1,0,0,1,0,0,18,0,6,6,13.333333333333334,0,0,7.6,2.6,0.32,Graduate
1,1,1,14,1,1,1,22,27,11,1,0,0,1,0,0,20,0,6,3,13.0,0,1,7.6,2.6,0.32,Enrolled
1,8,1,12,1,1,1,1,1,5,1,0,0,1,0,0,21,0,8,7,12.91,0,0,10.8,1.4,1.74,Graduate
1,1,5,10,1,1,1,23,1,10,1,0,0,1,0,1,19,0,8,6,11.0,0,0,9.4,-0.8,-3.12,Graduate
1,8,4,12,1,1,1,23,14,6,0,0,0,1,0,1,19,0,8,6,13.579999999999998,0,0,15.5,2.8,-4.06,Graduate
1,1,1,10,1,1,1,13,14,6,1,0,0,1,0,1,18,0,10,4,12.4,0,0,12.4,0.5,1.79,Graduate
4,12,1,3,0,1,1,22,27,6,0,0,0,1,0,1,38,4,13,8,12.88888888888889,0,0,13.9,-0.3,0.79,Graduate
1,1,1,2,1,1,1,13,14,6,1,0,1,1,1,0,21,6,12,11,11.545454545454543,0,1,8.9,1.4,3.51,Enrolled
1,14,1,9,1,1,11,1,5,10,1,0,0,1,1,0,23,0,6,1,10.0,0,0,15.5,2.8,-4.06,Enrolled
1,8,5,12,1,1,1,13,1,5,1,0,0,1,0,0,19,0,8,8,14.34125,0,0,9.4,-0.8,-3.12,Graduate
1,1,2,15,1,1,1,23,27,6,1,0,1,0,0,0,18,0,8,6,14.142857142857142,0,0,13.9,-0.3,0.79,Dropout
1,1,6,2,1,1,1,13,27,6,1,0,0,1,0,1,18,0,0,0,0.0,0,0,9.4,-0.8,-3.12,Graduate
1,12,1,4,1,1,1,13,14,10,1,0,0,1,0,0,24,0,10,5,11.8,0,0,12.4,0.5,1.79,Enrolled
1,1,1,15,1,1,2,1,1,6,0,0,0,1,0,1,18,0,6,6,13.333333333333334,0,0,12.7,3.7,-1.7,Graduate
1,1,1,8,1,1,1,3,1,5,1,0,0,1,0,0,18,0,8,6,14.5,0,0,13.9,-0.3,0.79,Graduate
1,4,1,17,0,15,1,13,14,8,0,0,0,1,0,0,26,5,13,8,12.666666666666666,0,0,11.1,0.6,2.02,Graduate
1,1,1,9,1,1,1,13,14,10,0,0,1,1,0,0,19,0,13,1,10.0,0,0,12.4,0.5,1.79,Enrolled
1,9,3,14,1,1,1,23,28,10,1,0,0,1,0,1,19,0,10,0,0.0,0,0,12.7,3.7,-1.7,Dropout
1,1,1,11,1,1,1,23,27,6,0,0,0,1,0,0,19,0,12,4,11.0,0,0,16.2,0.3,-0.92,Enrolled
1,1,1,8,1,1,1,22,27,10,1,0,1,1,0,0,20,0,10,2,12.0,2,0,9.4,-0.8,-3.12,Dropout
1,1,3,11,1,1,1,13,14,10,1,0,0,1,0,0,22,0,10,4,10.0,0,0,9.4,-0.8,-3.12,Enrolled
1,1,2,12,1,1,1,13,1,6,1,0,0,1,0,0,19,0,7,7,14.20857142857143,0,0,11.1,0.6,2.02,Graduate
1,1,5,12,1,1,1,3,1,6,1,0,0,1,0,0,20,0,7,7,14.30714285714286,0,0,12.4,0.5,1.79,Graduate
2,12,1,9,1,1,1,22,27,6,0,0,0,1,0,0,36,0,8,3,11.0,0,0,10.8,1.4,1.74,Enrolled
1,12,1,16,1,12,1,13,4,10,1,0,0,1,0,0,29,0,14,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,8,3,10,1,1,1,3,3,3,1,0,0,1,0,0,19,0,10,6,12.0,0,0,12.7,3.7,-1.7,Graduate
5,12,1,9,1,1,1,1,1,5,0,0,1,0,0,0,24,0,0,0,0.0,0,0,13.9,-0.3,0.79,Dropout
5,12,1,4,1,1,1,1,1,5,0,0,1,0,0,0,27,0,6,0,0.0,0,0,8.9,1.4,3.51,Dropout
1,8,1,15,1,1,1,22,27,10,1,0,0,1,0,1,18,0,7,6,13.857142857142858,0,0,13.9,-0.3,0.79,Graduate
1,8,2,2,1,1,1,3,1,3,1,0,0,1,0,1,18,0,0,0,0.0,0,0,15.5,2.8,-4.06,Graduate
1,8,4,13,1,1,1,23,27,4,1,0,0,1,0,0,21,0,0,0,0.0,0,0,12.7,3.7,-1.7,Dropout
2,12,1,14,1,1,1,22,14,10,0,0,0,1,0,1,43,0,8,5,11.0,0,0,12.4,0.5,1.79,Graduate
1,14,1,9,1,1,1,1,14,10,0,0,0,1,0,1,18,0,9,5,13.2,0,5,16.2,0.3,-0.92,Graduate
1,9,1,6,1,1,1,22,27,10,1,0,0,1,0,1,21,0,7,6,13.5,0,0,8.9,1.4,3.51,Dropout
1,4,1,9,1,3,1,6,19,2,0,0,0,1,0,0,26,0,5,0,0.0,0,0,9.4,-0.8,-3.12,Dropout
1,1,6,12,1,1,1,1,14,10,1,0,0,1,0,1,19,0,8,7,14.214285714285714,0,0,12.7,3.7,-1.7,Graduate
1,1,1,6,1,1,1,22,9,12,0,0,0,1,0,0,18,0,5,5,13.0,0,0,7.6,2.6,0.32,Graduate
1,1,1,15,1,1,1,3,2,3,1,0,0,1,0,0,22,0,13,2,12.0,0,0,9.4,-0.8,-3.12,Dropout
1,12,1,12,1,12,1,1,14,5,1,0,0,1,0,0,27,0,0,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,1,3,9,1,1,1,23,14,10,1,0,0,1,0,0,18,0,6,5,12.8,1,0,9.4,-0.8,-3.12,Graduate
1,8,1,6,1,1,1,22,28,8,0,0,0,1,0,0,19,0,11,4,13.6,2,0,9.4,-0.8,-3.12,Graduate
1,8,4,12,1,1,1,13,14,4,1,0,0,1,0,0,18,0,7,7,13.971428571428572,0,0,13.9,-0.3,0.79,Graduate
1,1,1,6,1,1,1,23,27,5,0,0,0,1,0,1,19,0,8,6,15.0,0,0,11.1,0.6,2.02,Graduate
1,12,1,6,1,1,1,22,27,10,0,0,0,0,0,0,32,0,0,0,0.0,0,0,11.1,0.6,2.02,Dropout
1,13,1,12,1,1,1,22,1,10,1,0,0,1,0,0,23,20,27,26,15.07777777777778,0,0,15.5,2.8,-4.06,Graduate
1,8,3,12,1,1,1,22,27,5,1,0,0,1,0,0,20,0,7,6,13.383333333333333,0,0,7.6,2.6,0.32,Graduate
1,1,1,2,1,1,1,13,28,6,1,0,1,1,0,0,20,6,12,12,13.25,0,0,8.9,1.4,3.51,Graduate
1,8,1,10,1,1,1,13,14,5,1,0,1,0,0,0,19,0,10,5,11.714285714285714,0,0,16.2,0.3,-0.92,Dropout
1,1,3,12,1,1,1,13,14,6,1,0,0,1,0,1,18,0,8,8,13.01125,0,0,9.4,-0.8,-3.12,Graduate
1,15,1,4,1,14,1,13,14,10,0,0,0,1,0,0,21,0,12,3,10.666666666666666,2,0,15.5,2.8,-4.06,Dropout
1,1,1,12,1,1,1,1,14,10,0,0,0,1,0,1,20,0,14,0,0.0,0,0,11.1,0.6,2.02,Enrolled
1,15,1,6,1,14,1,3,14,3,1,0,0,1,0,0,22,1,9,6,13.0,0,0,12.4,0.5,1.79,Graduate
1,15,1,17,0,14,1,22,27,10,0,0,0,1,0,0,26,0,5,5,12.0,0,0,12.7,3.7,-1.7,Graduate
1,1,1,5,1,1,1,22,27,4,1,0,0,1,0,0,20,0,6,6,12.166666666666666,0,0,12.7,3.7,-1.7,Graduate
1,1,1,12,1,1,1,13,28,6,1,0,0,1,0,0,19,0,10,6,11.85,0,0,16.2,0.3,-0.92,Graduate
1,12,1,17,0,1,1,22,27,10,0,0,0,1,0,0,31,0,8,4,11.0,0,0,7.6,2.6,0.32,Graduate
1,14,3,12,1,1,1,1,14,10,1,0,1,1,0,1,20,0,9,7,12.327777777777778,0,0,15.5,2.8,-4.06,Graduate
1,14,1,6,1,1,1,13,28,8,1,0,0,1,0,0,20,0,9,4,12.0,0,1,10.8,1.4,1.74,Graduate
1,8,4,12,1,1,1,22,27,6,1,0,0,1,0,0,21,0,7,7,14.428571428571429,0,0,16.2,0.3,-0.92,Graduate
1,1,4,12,1,1,1,13,14,10,1,0,0,1,0,0,18,0,7,7,13.78,0,0,12.4,0.5,1.79,Graduate
1,8,2,12,1,1,1,22,1,10,1,0,0,1,0,1,19,0,7,6,13.8,0,0,7.6,2.6,0.32,Graduate
1,1,1,16,1,1,1,13,14,4,1,0,0,1,0,1,18,0,7,7,14.857142857142858,0,0,13.9,-0.3,0.79,Graduate
